id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1277585743351885824,2020-06-29 12:52:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GavinNewsom: Week ahead reminder:
- #COVID19 has not gone away.
- Wash your hands.
- Practice physical distancing.
- Wear a mask.
- TAK…",Week ahead reminder gone away.- Wash hands.- Practice physical distancing.- Wear mask.- TAK,"Sentiment(polarity=0.0, subjectivity=0.14285714285714285)",0.0,0.14285714285714285,en,0,0,amkrahe,,COVID19,GavinNewsom,,"Charlotte, NC"
1277585746728071168,2020-06-29 12:52:33+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @basant_cg: Without any intention of sounding alarmist, one cannot ignore reports from doctors and scientists that #COVID19 has yet to m…",Without intention sounding alarmist one ignore reports doctors scientists yet,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,saurav_vvv,,COVID19,basant_cg,,Nepal
1277585751245389832,2020-06-29 12:52:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Said this ten hours earlier yesterday. But, eh, sure. Get all the clout. https://t.co/0ExmkDKYsf",Said ten hours earlier yesterday But eh sure Get clout,"Sentiment(polarity=0.16666666666666666, subjectivity=0.46296296296296297)",0.16666666666666666,0.462962962962963,en,0,0,adbsideload,0.0,,,,
1277585755779395591,2020-06-29 12:52:35+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨 COVID-19 plasma therapy resources for India

If anyone is looking to connect with a #COVID19 recovered… https://t.co/04bW1Ijl5i",COVID-19 plasma therapy resources IndiaIf anyone looking connect recovered,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GB41910548,0.0,COVID19,,,
1277585759441170436,2020-06-29 12:52:36+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CMOKerala: Press Meet on #COVID19. Live from Kerala Government Secretariat. https://t.co/TacZ0RCBi4,Press Meet Live Kerala Government Secretariat,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.13636363636363635,0.5,en,0,0,apamor1,0.0,COVID19,CMOKerala,,
1277585763484397570,2020-06-29 12:52:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ICRC_Africa: “I came here for my safety.”

Sarah fled from South Sudan due to the fighting. But today, she is working to keep fellow re…",I came safety.Sarah fled South Sudan due fighting But today working keep fellow,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,en,0,0,TsaiJilly,,,ICRC_Africa,,"San Jose, CA"
1277585767670386689,2020-06-29 12:52:38+00:00,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",COVID19 Lockdown Look https://t.co/4AbaYWr60c,COVID19 Lockdown Look,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,realJavedBashir,0.0,,,,Leeds
1277585771843608581,2020-06-29 12:52:39+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DaaruBaazMehta: WATCH N SHARE MAX

ASHA Workers across Delhi are carrying out #SeroSurvey in Containment and High Risk Zones.

These wo…",WATCH N SHARE MAXASHA Workers across Delhi carrying Containment High Risk Zones.These wo,"Sentiment(polarity=0.16, subjectivity=0.5399999999999999)",0.16,0.5399999999999999,en,0,0,AapHonest,,SeroSurvey,DaaruBaazMehta,,
1277585776067346433,2020-06-29 12:52:40+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @MENA_Rights: The UN Working Group on Arbitrary Detention has issued a decision calling on the #UAE government to urgently release Omani…,The UN Working Group Arbitrary Detention issued decision calling government urgently release Omani,"Sentiment(polarity=-0.1, subjectivity=0.6)",-0.1,0.6,en,0,0,LyndonPeters01,,UAE,MENA_Rights,,
1277585384340365312,Mon Jun 29 12:51:06 +0000 2020,"<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>",The latest Financial Technology News Report! https://t.co/UhH0om1kgC Thanks to @fintechfrank #fintech #covid19,The latest Financial Technology News Report Thanks,"Sentiment(polarity=0.2333333333333333, subjectivity=0.3666666666666667)",0.2333333333333333,0.3666666666666667,en,0,0,fin_tech,0.0,"fintech, covid19",fintechfrank,,UK
1277585385812643840,Mon Jun 29 12:51:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ReproRights: The Supreme Court will rule in our case challenging Louisiana's clinic shutdown law any day now.

Here's what's at stake..…",The Supreme Court rule case challenging Louisiana 's clinic shutdown law day now.Here 's 's stake ..,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0,en,0,0,helmsinki,,,ReproRights,,"St Louis, MO"
1277585390963249152,Mon Jun 29 12:51:08 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Whitney_Iles: My friends over at @PowerTheFightUK have organised this amazing online conference: COVID19 Isolation and Young People.…,My friends organised amazing online conference COVID19 Isolation Young People,"Sentiment(polarity=0.35000000000000003, subjectivity=0.65)",0.35000000000000003,0.65,en,0,0,BANANAS1968,,,"Whitney_Iles, PowerTheFightUK",,Central London 
1277585394285056002,Mon Jun 29 12:51:09 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @AiThority: @Sisense Releases The State Of BI &amp; Analytics Report 2020: Special COVID-19 Edition https://t.co/RrguHdeLX5 #blockchain #art…,Releases The State Of BI amp Analytics Report Special COVID-19 Edition,"Sentiment(polarity=0.35714285714285715, subjectivity=0.5714285714285714)",0.35714285714285715,0.5714285714285714,en,0,0,Sisense,False,blockchain,"AiThority, Sisense",,"New York, USA"
1277585398852714496,Mon Jun 29 12:51:10 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Abhi37852080: @MoHFW_INDIA @DrRPNishank @DG_NTA plzzz many students live far from their respective cnetre city and transportation is al…,plzzz many students live far respective cnetre city transportation al,"Sentiment(polarity=0.18409090909090908, subjectivity=0.525)",0.18409090909090908,0.525,en,0,0,nita27334816,,,"Abhi37852080, MoHFW_INDIA, DrRPNishank, DG_NTA",,
1277585403021647873,Mon Jun 29 12:51:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","(abbrev) ""To combat [anti-vax groups] ... essential that public health officials, physicians &amp; community leaders ta… https://t.co/zagKeATY62",abbrev `` To combat anti-vax groups ... essential public health officials physicians amp community leaders ta,"Sentiment(polarity=0.0, subjectivity=0.18333333333333332)",0.0,0.18333333333333326,en,0,0,KathrynMathias1,,,,,"Calgary, Alberta Canada"
1277585406800748544,Mon Jun 29 12:51:12 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great story highlighting long recovery for #COVID19 patients fortunate enough to survive critical illness - even yo… https://t.co/gcspPgACze,Great story highlighting long recovery patients fortunate enough survive critical illness even yo,"Sentiment(polarity=0.22999999999999998, subjectivity=0.6299999999999999)",0.23,0.6299999999999999,en,0,0,cristineeberry,,COVID19,,,"Tucson, AZ"
1277585411049578499,Mon Jun 29 12:51:13 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Covid19TNUpdate: #TamilNadu | #COVID19 |  28 June

District Wise  Data...

#TNCoronaupdates https://t.co/VeqDLKOUDY",JuneDistrict Wise Data ...,"Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9,en,0,0,Mathippaan,False,"TamilNadu, COVID19, TNCoronaupdates",Covid19TNUpdate,,Chennai
1277585415403384833,Mon Jun 29 12:51:14 +0000 2020,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","https://t.co/eL9lQMH27G - Be inspired, focussed &amp; curious. Open Your Card &amp; Look. https://t.co/01LfEJTRLj
CoVid-19… https://t.co/m5hQDTspSi",Be inspired focussed amp curious Open Your Card amp Look,"Sentiment(polarity=-0.05, subjectivity=0.75)",-0.05,0.75,en,0,0,thomascarle,False,,,,Schorndorf / Germany
1277585420138819586,Mon Jun 29 12:51:15 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@NGRPresident @toluogunlesi @MBuhari Soon PDP will criticize the President for holding a meeting on COVID19 in the… https://t.co/JHLldgu3kQ,Soon PDP criticize President holding meeting COVID19,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,afaha_official,,,"NGRPresident, toluogunlesi, MBuhari",,"Abuja, Nigeria"
1277585423515123713,Mon Jun 29 12:51:16 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WalleyRay: One case of #covid19 after 10 layers interaction can infect &gt; 50,000 people - let us be curamach opening up to travel",One case layers interaction infect gt people let us curamach opening travel,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,WalleyRay,,covid19,WalleyRay,,"Dublin City, Ireland"
1277585428460298240,Mon Jun 29 12:51:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Open pubs NOW!,Open pubs NOW,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,0,0,JimmyBlue1872,,,,,
1277585431912083458,Mon Jun 29 12:51:18 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @sri50: Just in - #Maharashtra the state with maximum number of #COVID19 cases in #India extends #lockdown till July 31!,Just state maximum number cases extends till July,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,the_esankonda10,,"Maharashtra, COVID19, India, lockdown",sri50,,
1277585436324450308,Mon Jun 29 12:51:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @manu5997: #WakeupHRDpostponeNEETjee
@DG_NTA 
@DrRPNishank 
@AICTE_INDIA 
@drharshvardhan 
@narendramodi 
We students our in a lot of fe…",We students lot fe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,SainyamAggarwal,,WakeupHRDpostponeNEETjee,"manu5997, DG_NTA, DrRPNishank, AICTE_INDIA, drharshvardhan, narendramodi",,
1277585440455798785,Mon Jun 29 12:51:20 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Unfortunately, the sports coverage we have in this country, is far below satisfactory. It’s shit. ""… https://t.co/imHWJhX7BG",`` Unfortunately sports coverage country far satisfactory Its shit. ``,"Sentiment(polarity=-0.20000000000000004, subjectivity=0.9333333333333332)",-0.20000000000000004,0.9333333333333332,en,0,0,cheatrcoksports,False,,,,India
1277585444688080897,Mon Jun 29 12:51:21 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Surgeon_General: Headed out in public this week? Wear a face covering to protect others. #COVID19 https://t.co/VBORiBowtt,Headed public week Wear face covering protect others,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668,en,0,0,bethmedpeds,False,COVID19,Surgeon_General,,
1277585448697643009,Mon Jun 29 12:51:22 +0000 2020,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","COVID-19 effect: Indian Film Festival of Melbourne rescheduled to late 2020

#covid19 #lockdown #FilmFestival… https://t.co/INz6VBY3BP",COVID-19 effect Indian Film Festival Melbourne rescheduled late,"Sentiment(polarity=-0.3, subjectivity=0.6)",-0.3,0.6,en,0,0,tellychakkar,False,"covid19, lockdown, FilmFestival",,,"Mumbai, India"
1277585453625905152,Mon Jun 29 12:51:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MrPatriotVet1: @PeteKent01 @RetUSCG2010 @inthecopa Millions of new tests, and they certainly verify that COVID19 is not a danger to mos…",Millions new tests certainly verify COVID19 danger mos,"Sentiment(polarity=0.17532467532467533, subjectivity=0.512987012987013)",0.17532467532467533,0.512987012987013,en,0,0,TeressaRichLang,,,"MrPatriotVet1, PeteKent01, RetUSCG2010, inthecopa",,"Washington, USA"
1277585458726203403,Mon Jun 29 12:51:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AnantBhan: Most lockdown and #COVID19 reporting has been from urban areas/cities. In this article, we highlight the challenges in rural…",Most lockdown reporting urban areas/cities In article highlight challenges rural,"Sentiment(polarity=0.16666666666666666, subjectivity=0.16666666666666666)",0.16666666666666666,0.16666666666666666,en,0,0,CognisantDoc,,COVID19,AnantBhan,,"Uttarakhand, India"
1277585463143026688,Mon Jun 29 12:51:25 +0000 2020,"<a href=""https://parc.pro"" rel=""nofollow"">COVID19-Updates</a>","251 new cases and 1 new death in Uzbekistan 

[13:51 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic",new cases new death Uzbekistan 13:51 GMT,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545,en,0,0,COVIDLive,,"coronavirus, CoronaVirusUpdate, COVID19, CoronavirusPandemic",,,
1277585465579798528,Mon Jun 29 12:51:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GavinNewsom: Week ahead reminder:
- #COVID19 has not gone away.
- Wash your hands.
- Practice physical distancing.
- Wear a mask.
- TAK…",Week ahead reminder gone away.- Wash hands.- Practice physical distancing.- Wear mask.- TAK,"Sentiment(polarity=0.0, subjectivity=0.14285714285714285)",0.0,0.14285714285714285,en,0,0,JuddW400,,COVID19,GavinNewsom,,USA
1277585469677752320,Mon Jun 29 12:51:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HermaineM @elaineofficial_ https://t.co/HIShaWZG6j

I see myself 🥇 one too, On God 😭😭😭🇿🇦🇱🇸🔥",see one On God,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,OfficialJugz_,False,,"HermaineM, elaineofficial_",,
1277585475738402821,Mon Jun 29 12:51:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @theSNP: 🔎  Prof. Jeremy Farrar, SAGE member and head of the Wellcome Trust, praises Scotland for its clear #COVID19 strategy.

💛  Our p…",Prof. Jeremy Farrar SAGE member head Wellcome Trust praises Scotland clear strategy Our p,"Sentiment(polarity=0.10000000000000002, subjectivity=0.3833333333333333)",0.10000000000000002,0.3833333333333333,en,0,0,Scottishblue1,,COVID19,theSNP,,
1277585480729722881,Mon Jun 29 12:51:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SaharaReporters: VIDEO: Ondo State Governor, @RotimiAkeredolu publicly sneezing as he failed to observe #COVID19 protocols when he went…",VIDEO Ondo State Governor publicly sneezing failed observe protocols went,"Sentiment(polarity=-0.25, subjectivity=0.18333333333333332)",-0.25,0.18333333333333326,en,0,0,Bobaisky,,COVID19,"SaharaReporters, RotimiAkeredolu",,
1277585482659106816,Mon Jun 29 12:51:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nichola's math graph for the covid19 death rate is saying that the last 4 days showing not a fatality of the virus.… https://t.co/pwIaEA6Z8S,Nichola 's math graph covid19 death rate saying last days showing fatality virus,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668,en,0,0,wmaker47,,,,,Spam Hill
1277585487058874368,Mon Jun 29 12:51:31 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @NuhaSerrac: #TurkeyInvadesKurdistan in the middle of a #covid19 pandemic.,middle pandemic,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,hazhuu99,,"TurkeyInvadesKurdistan, covid19",NuhaSerrac,,Kurdistan ❤️🤍💛🤍💚
1277585492121280512,Mon Jun 29 12:51:32 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @_HenryBair_: A study on #COVID19 transmission patterns finds that the extent to which a population wears #masks is the single greatest…,A study transmission patterns finds extent population wears single greatest,"Sentiment(polarity=0.4642857142857143, subjectivity=0.6071428571428571)",0.4642857142857143,0.6071428571428571,en,0,0,RoseantT,,"COVID19, masks",_HenryBair_,,"Southern California, USA"
1277585495233617920,Mon Jun 29 12:51:33 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Utsava4: We said that they would kill people and blame it on #corona; that the numbers were fake. We have the proof.,We said would kill people blame numbers fake We proof,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,0,0,jenb327,,corona,Utsava4,,
1277585499041992706,Mon Jun 29 12:51:34 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @jkwessel: If you’re gunna use jersey barriers, this is how they should look ⤵️ https://t.co/LMd7yd9WPi",If youre gunna use jersey barriers look,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,hugparty,False,,jkwessel,,"Somerville, MA"
1277585503320236032,Mon Jun 29 12:51:35 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @BoedzJ: Yaser Shadid, 45-day old from the occupied West Bank town of Dura, is the youngest Palestinian to be infected with #COVID19 
Ge…",Yaser Shadid -day old occupied West Bank town Dura youngest Palestinian infected Ge,"Sentiment(polarity=0.1, subjectivity=0.2)",0.1,0.2,en,0,0,Ex_Catho,,COVID19,BoedzJ,,derrière la sacristie
1277585507598217219,Mon Jun 29 12:51:36 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",#USA #UK #Brazil = 45% global #covid19 deaths.,global deaths,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,MediaActive,,"USA, UK, Brazil, covid19",,,Melbourne
1277585511868055552,Mon Jun 29 12:51:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @tamilnadugalata: 3940 new cases of #Coronavirus reported in #TamilNadu today!!

1992/ 3940 cases are from #Chennai. 

31,505  persons t…",new cases reported today 1992/ cases persons,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545,en,0,0,syed081094,,"Coronavirus, TamilNadu, Chennai",tamilnadugalata,,"Chennai, India"
1277585515831685120,Mon Jun 29 12:51:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SohailA90361092: #WakeupHRDpostponeNEETjee @DG_NTA @HRDMinistry atleast give some clarification abt whatever u will conduct exam Or  no…,atleast give clarification abt whatever u conduct exam Or,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Amitkum89976948,,WakeupHRDpostponeNEETjee,"SohailA90361092, DG_NTA, HRDMinistry",,
1277585520885981185,Mon Jun 29 12:51:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19TNUpdate: #TamilNadu | #COVID19 |  28 June

District Wise  Data...

#TNCoronaupdates https://t.co/DcH71chD2N",JuneDistrict Wise Data ...,"Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9,en,0,0,manivannanrvs,False,"TamilNadu, COVID19, TNCoronaupdates",Covid19TNUpdate,,"Chennai, India"
1277585526854311942,Mon Jun 29 12:51:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrEricDing: Dear @GileadSciences CEO: The NIH funded Remdesivir trial with 1000 people was paid by American taxpayers. Shouldn’t the Am…,Dear CEO The NIH funded Remdesivir trial people paid American taxpayers Shouldnt Am,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,angelnphx,,,"DrEricDing, GileadSciences",,
1277585530264395776,Mon Jun 29 12:51:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Hum_Nabimanya: Accessing contraceptives shouldn't be a form of judgement. Stay safe by taking charge of your life even in these #COVID1…,Accessing contraceptives n't form judgement Stay safe taking charge life even,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,LordeRodo,,,Hum_Nabimanya,,"Mukono, Uganda"
1277585533389201413,Mon Jun 29 12:51:42 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @GlitchUK_: Calling all women and non-binary people. We must find out how #Covid19 is affecting online usage and online abuse. Complete…,Calling women non-binary people We must find affecting online usage online abuse Complete,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,0,0,Hayle_Davies,,Covid19,GlitchUK_,, 
1277585538589978625,Mon Jun 29 12:51:43 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @catielila: A public health announcement from #Taiwan's heroic Minister of Health Chen Shih-chung: ""Before a vaccine is developed, face…",A public health announcement 's heroic Minister Health Chen Shih-chung `` Before vaccine developed face,"Sentiment(polarity=0.26666666666666666, subjectivity=0.4222222222222222)",0.26666666666666666,0.4222222222222222,en,0,0,CatherineShu,,Taiwan,catielila,,"Taipei City, Taiwan"
1277585541073039364,Mon Jun 29 12:51:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SreyashiDey: #WestBengal CM @MamataOfficial: to honour frontline workers fighting against #Covid19, on Wednesday I declare state holida…",CM honour frontline workers fighting Wednesday I declare state holida,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,ARKGHOSH,,"WestBengal, Covid19","SreyashiDey, MamataOfficial",,
1277585546643222528,Mon Jun 29 12:51:45 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @BallouxFrancois: Interesting preprint on T-cell immunity in a large number of  #COVID19 patients and controls. T-cell response to #SARS…,Interesting preprint T-cell immunity large number patients controls T-cell response,"Sentiment(polarity=0.35714285714285715, subjectivity=0.4642857142857143)",0.35714285714285715,0.4642857142857143,en,0,0,bonnie54_uk,,COVID19,BallouxFrancois,,
1277585549990203393,Mon Jun 29 12:51:46 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Dr_LoucaMai: #InclusiveResearch for info https://t.co/SOemDt0CnM,info,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,ShobaDawson,False,InclusiveResearch,Dr_LoucaMai,,"Bristol, England"
1277585553580384257,Mon Jun 29 12:51:47 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Covid19: this crisis has been a reminder of all the ways we can connect with like-minded individuals around the wor… https://t.co/tPnImgTNBm,Covid19 crisis reminder ways connect like-minded individuals around wor,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Jea_Chan,,,,,"Manila, Ph"
1277585558420762624,Mon Jun 29 12:51:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GovCanHealth: The #GoC has requirements for people entering Canada:
✔ Wear a mask or face covering while in transit to your place of is…",The requirements people entering Canada Wear mask face covering transit place,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,moeosman7,,GoC,GovCanHealth,,
1277585562178813952,Mon Jun 29 12:51:49 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DennisLeMaster7: .@CASA_Army Joe Bray assisted CSM Charpentier and I in getting #MEDCoE Soldiers fired up about the #ArmyHiringDays 30…,Joe Bray assisted CSM Charpentier I getting Soldiers fired,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,ArmyMedHistory,,"MEDCoE, ArmyHiringDays","DennisLeMaster7, CASA_Army",,"Fort Sam Houston, TX"
1277585566138277891,Mon Jun 29 12:51:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @allafrica: Liberia Extends COVID-19 State of Emergency for Another 30 Days https://t.co/UrT7PB6NeZ #Liberia #COVID19 #CoronaVirus https…,Liberia Extends COVID-19 State Emergency Another Days https,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,bmariaam,False,"Liberia, COVID19, CoronaVirus",allafrica,,Dublin
1277585570479386628,Mon Jun 29 12:51:51 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Laurie_Garrett: The US #COVID19 crisis is hideous, especially when compared to the rest of the world.
We are failing.
And we imperil no…",The US crisis hideous especially compared rest world.We failing.And imperil,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,0,dianapocalypse,,COVID19,Laurie_Garrett,,"North Carolina, USA"
1277585574623432704,Mon Jun 29 12:51:52 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PISDI0331: Covid19 can travel 6' but not 6'1 or greater, it can live on all surfaces except anything that comes in the mail from Amazon…",Covid19 travel 1 greater live surfaces except anything comes mail Amazon,"Sentiment(polarity=0.3181818181818182, subjectivity=0.5)",0.3181818181818182,0.5,en,0,0,SapperIron,,,PISDI0331,,
1277585578670919680,Mon Jun 29 12:51:53 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@DJBoyce3 Hi @DJBoyce3, transit passengers are allowed at Taiwan Taoyuan International Airport starting June 25 wit… https://t.co/rmzd9wwlUP",Hi transit passengers allowed Taiwan Taoyuan International Airport starting June wit,"Sentiment(polarity=0.0, subjectivity=0.05)",0.0,0.05,en,0,0,ChinaAirlinesPH,False,,"DJBoyce3, DJBoyce3",,Unit 1 G/F 1322 Golden Empire
1277585583519522820,Mon Jun 29 12:51:54 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FatEmperor: Okay guys here we have it: a brief and rare dose of scientific sanity, from the AAPS (Association of American Physicians an…",Okay guys brief rare dose scientific sanity AAPS Association American Physicians,"Sentiment(polarity=0.2, subjectivity=0.43333333333333335)",0.2,0.43333333333333335,en,0,0,Steve29764,,,FatEmperor,,Somerset now
1277585587223085056,Mon Jun 29 12:51:55 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Jacob_Rees_Mogg: A powerful, witty and conservative maiden speech.",A powerful witty conservative maiden speech,"Sentiment(polarity=0.4, subjectivity=1.0)",0.4,1.0,en,0,0,tigercumpsty,,,Jacob_Rees_Mogg,,North West England
1277585592784760832,Mon Jun 29 12:51:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GovernorTomWolf: Masks are required in Pennsylvania businesses. No mask = no service.

The importance of mask-wearing to reduce the spr…",Masks required Pennsylvania businesses No mask service.The importance mask-wearing reduce spr,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,StillNotDan,,,GovernorTomWolf,,Namek
